AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.C.alpha.c.F7,AB.C.alpha.d.F3,AB.C.alpha.e.Fz,AB.C.alpha.f.F4,AB.C.alpha.g.F8,AB.C.alpha.h.T3,AB.C.alpha.i.C3,AB.C.alpha.j.Cz,AB.C.alpha.k.C4,AB.C.alpha.l.T4,AB.C.alpha.m.T5,AB.C.alpha.n.P3,AB.C.alpha.o.Pz,AB.C.alpha.p.P4,AB.C.alpha.q.T6,AB.C.alpha.r.O1,AB.C.alpha.s.O2,COH.D.beta.a.FP1.b.FP2,COH.D.beta.c.F7.d.F3,COH.D.beta.e.Fz.f.F4,COH.D.beta.g.F8.h.T3,COH.D.beta.i.C3.j.Cz,COH.D.beta.k.C4.l.T4,COH.D.beta.m.T5.n.P3,COH.D.beta.o.Pz.p.P4,COH.D.beta.q.T6.r.O1,AB.A.delta.a.FP1,AB.A.delta.b.FP2,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.D.beta.a.FP1,AB.D.beta.b.FP2,AB.E.highbeta.a.FP1,AB.E.highbeta.b.FP2,AB.F.gamma.a.FP1,AB.F.gamma.b.FP2,COH.B.theta.a.FP1.b.FP2,COH.B.theta.c.F7.d.F3,COH.B.theta.e.Fz.f.F4,COH.B.theta.g.F8.h.T3,COH.B.theta.i.C3.j.Cz,COH.B.theta.k.C4.l.T4,COH.B.theta.m.T5.n.P3,COH.B.theta.o.Pz.p.P4,COH.B.theta.q.T6.r.O1,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.B.theta.c.F7,AB.B.theta.d.F3,AB.B.theta.e.Fz,AB.B.theta.f.F4,AB.B.theta.g.F8,AB.B.theta.h.T3,AB.B.theta.i.C3,AB.B.theta.j.Cz,AB.B.theta.k.C4,AB.B.theta.l.T4,AB.B.theta.m.T5,AB.B.theta.n.P3,AB.B.theta.o.Pz,AB.B.theta.p.P4,AB.B.theta.q.T6,AB.B.theta.r.O1,AB.B.theta.s.O2,COH.F.gamma.a.FP1.b.FP2,COH.F.gamma.c.F7.d.F3,COH.F.gamma.e.Fz.f.F4,COH.F.gamma.g.F8.h.T3,COH.F.gamma.i.C3.j.Cz,COH.F.gamma.k.C4.l.T4,COH.F.gamma.m.T5.n.P3,COH.F.gamma.o.Pz.p.P4,COH.F.gamma.q.T6.r.O1,main.disorder
16.067785,16.074994,9.022104,16.508886,20.561753,17.056422,12.998684,5.565424,14.349154,20.553205,17.900044,4.338693,11.012358,12.486998,16.126686,15.286742,10.646375,14.267873,8.742628,83.117214,65.088809,86.81492,18.335613,70.471437,35.882447,62.727439,85.609956,24.430905,16.0067,15.80378,9.73111,9.360842,16.067785,16.074994,7.299328,7.031736,0.85231,0.86857,0.841121,0.908723,86.989118,69.185069,93.350052,23.496508,83.389031,75.376377,61.025519,89.502974,19.99475,9.73111,9.360842,6.164801,11.155078,13.871313,10.069186,7.023183,4.500398,10.901213,13.884845,12.385164,3.501644,5.388022,8.757303,12.546249,11.724887,7.146627,7.488939,8.895242,74.935361,59.350962,81.933521,9.373669,70.795143,18.393882,76.900769,92.835205,47.679569,Healthy control
0.057678565,0.061112985,0.04967456,0.042981267,0.054600455,0.04841504,0.049008712,0.027226623,0.040555507,0.053857334,0.052391518,0.057299703,0.03921977,0.030272603,0.056474175,0.058708627,0.052405052,0.079876125,0.05013114,0.84876144,0.8498881,0.9190154,0.22452113,0.7338423,0.5015919,0.8323704,0.73279196,0.34737685,0.1829996,0.15787557,0.050745767,0.044925485,0.057678565,0.061112985,0.078871995,0.083865926,0.05300684,0.039092224,0.0912326,0.0712418,0.85357296,0.8549785,0.94311064,0.27742097,0.8201957,0.6062733,0.8758281,0.7547998,0.4451831,0.050745767,0.044925485,0.047228146,0.069266886,0.05964764,0.062091697,0.060594533,0.034593318,0.058308188,0.07617416,0.06802855,0.047561772,0.0564856,0.04708578,0.07112657,0.062181894,0.04136689,0.02429433,0.04488633,0.84300834,0.8567609,0.91963136,0.3338625,0.80010515,0.48486117,0.88912153,0.7791053,0.6381794,Mood disorder
0.04878258,0.052013908,0.034070417,0.025522416,0.04615957,0.037895616,0.052548125,0.014267924,0.031050144,0.03094242,0.029259121,0.030547328,0.034349956,0.019442314,0.03050158,0.019913055,0.032543443,0.010274448,0.009986313,0.5279334,0.6935059,0.77977914,0.3205747,0.77813977,0.6948229,0.38717642,0.79867756,0.3421714,0.11035111,0.11698876,0.04053954,0.044547774,0.04878258,0.052013908,0.05675912,0.05976259,0.10555985,0.09480497,0.082455255,0.06808136,0.5576184,0.63923264,0.7979154,0.33345693,0.854041,0.64279705,0.62895554,0.81948906,0.29901358,0.04053954,0.044547774,0.043707594,0.047922015,0.047792118,0.06443143,0.028647993,0.033270963,0.03975232,0.0828761,0.052927658,0.025351569,0.049704425,0.03995614,0.033159982,0.05396823,0.02079552,0.010501937,0.039144114,0.7039246,0.72409505,0.82276255,0.5558253,0.8566173,0.82810676,0.34859028,0.90834326,0.65828073,Obsessive compulsive disorder
13.982531,13.897727,9.258517,16.253798,18.374364,15.363537,10.226937,5.129731,13.343138,18.337935,12.394565,7.168627,3.056484,7.975692,13.770663,9.118482,5.289222,3.254371,4.958473,92.717191,94.142966,86.881768,46.474157,77.591403,78.405592,65.058811,71.491229,57.354617,22.808242,25.171139,16.569868,14.045487,13.982531,13.897727,12.131515,10.366008,3.787554,3.502401,5.890482,5.346221,89.130577,87.479849,83.611568,17.756527,61.499359,67.149454,48.435794,66.117952,9.145133,16.569868,14.045487,12.72702,19.827491,21.989262,17.531785,11.380636,7.347817,12.32088,17.822509,11.227688,7.839028,3.822445,7.835949,10.733966,7.351349,5.967534,3.522337,4.047519,96.379434,96.763376,93.88076,75.622478,90.0633,91.275388,70.621145,91.104357,81.415802,Addictive disorder
23.446916,23.080571,21.683952,34.564026,35.680415,31.135447,19.86968,22.229486,50.653728,55.527028,57.826033,18.725838,30.211108,51.397138,57.857738,49.449065,37.363392,68.31319,43.419112,92.640786,72.876892,99.727388,18.022857,67.141318,44.980916,97.857716,37.584702,13.467807,52.846289,48.757122,25.033173,24.803131,23.446916,23.080571,23.148361,23.668373,2.85286,2.957386,3.197936,3.140359,95.045103,78.020651,99.919848,28.473723,81.447434,62.022168,97.965849,37.620816,20.000347,25.033173,24.803131,23.603738,39.151239,42.225142,34.2379,17.232301,18.913172,35.887576,46.81164,37.489259,16.848853,19.692698,35.014826,43.187235,34.070502,21.28246,35.038467,25.635524,82.695963,57.766558,98.934791,19.836772,72.646884,52.504099,97.420487,52.155124,24.459931,Schizophrenia
0.115953386,0.1399582,0.08734039,0.09017242,0.11054315,0.093344145,0.10138437,0.0747898,0.07990234,0.06393703,0.08143348,0.09059757,0.05920876,0.07315822,0.09195615,0.11314266,0.16329305,0.12235799,0.1165575,0.71822137,0.69630635,0.64227104,0.21281156,0.4449303,0.5629933,0.5125736,0.63707197,0.24697796,0.25575125,0.30541864,0.07499872,0.08583276,0.115953386,0.1399582,0.2606718,0.24575514,0.15842862,0.123032644,0.14312936,0.14314145,0.69870746,0.50375634,0.57141984,0.17142245,0.40893006,0.42996767,0.39130268,0.63353187,0.20742173,0.07499872,0.08583276,0.087308034,0.10557411,0.10771549,0.11975198,0.10270349,0.060277496,0.081012875,0.119770445,0.11768001,0.08660537,0.1011172,0.07848702,0.093231924,0.09621863,0.12370269,0.03355758,0.06850404,0.77813846,0.6962619,0.72527105,0.4008551,0.5156817,0.6983181,0.6484727,0.7387585,0.4589397,Anxiety disorder
0.04731888,0.056762516,0.034995288,0.031884346,0.072824456,0.032335266,0.04696844,0.0074781813,0.02327478,0.03997893,0.031642046,0.04647307,0.01911395,0.02428339,0.059279814,0.05064993,0.030366426,0.053453404,0.030751342,0.76323617,0.77141416,0.93168616,0.20890813,0.9047603,0.677657,0.9112053,0.8969875,0.24850982,0.09965273,0.07263319,0.044034977,0.036157604,0.04731888,0.056762516,0.1008166,0.08797957,0.10395982,0.047362644,0.07195255,0.055575784,0.78784543,0.79438525,0.9682598,0.30971587,0.94920266,0.7923134,0.9296699,0.93156236,0.38334027,0.044034977,0.036157604,0.029702522,0.05753037,0.07235561,0.053657033,0.05091762,0.021165883,0.053856935,0.06584568,0.06770619,0.037687838,0.025666378,0.051920433,0.057666592,0.04781158,0.033743355,0.017599806,0.04611897,0.67515284,0.7173824,0.95409995,0.28756166,0.9106906,0.6667916,0.9223652,0.93624145,0.39299783,Mood disorder
13.731302,13.152295,12.00918,16.089374,19.202985,16.637402,8.835252,10.884807,17.628249,20.624737,14.312391,4.764859,18.052811,25.573972,34.293707,28.803463,14.800159,19.002078,20.598042,77.369046,71.877421,89.807136,2.689194,66.580707,64.217737,39.27269,76.421146,14.863162,30.38786,23.811819,14.098107,13.059354,13.731302,13.152295,12.322271,9.894655,3.312398,2.510096,4.17416,2.86529,85.142379,72.13324,92.867862,10.563822,70.874717,70.723851,52.941582,76.07669,11.183758,14.098107,13.059354,12.496172,17.02827,21.363076,18.143896,8.786746,12.126055,16.973265,20.821701,13.960069,5.592508,13.664346,15.05861,18.398104,13.477679,7.629093,10.977279,10.918625,69.555533,67.041407,84.811488,1.915704,69.82096,57.979136,37.711837,73.967204,36.356909,Anxiety disorder
0.04293332,0.05357248,0.032180954,0.02732294,0.049355283,0.02627599,0.032210544,0.015303961,0.0240585,0.026246818,0.021146338,0.03854657,0.015415264,0.021866811,0.03594101,0.033090632,0.048955426,0.033583485,0.027555777,0.61116385,0.5123978,0.73503184,0.24496457,0.6650512,0.70085144,0.68034637,0.83017874,0.33739603,0.10996086,0.09095984,0.033077374,0.039081585,0.04293332,0.05357248,0.08413029,0.08477715,0.06464893,0.044929903,0.07475175,0.052583225,0.42573822,0.35604262,0.65190005,0.15629813,0.6555121,0.6093522,0.6675999,0.79690933,0.284054,0.033077374,0.039081585,0.04095005,0.05602317,0.07051668,0.068214975,0.05607041,0.03452732,0.05259789,0.08291476,0.05321071,0.054097112,0.032841515,0.04756537,0.062995516,0.061232466,0.050034568,0.022835746,0.05072092,0.63357395,0.4193445,0.75289434,0.25763178,0.68089706,0.72685575,0.7298134,0.8596822,0.5692048,Mood disorder
53.184392,50.768462,41.129052,61.478702,68.202826,55.88719,42.593695,30.349619,56.562358,64.494946,51.87989,34.390119,32.110883,59.404604,77.742486,65.328605,35.523957,93.60535,86.204739,77.380363,74.914369,85.010634,5.975657,80.059456,57.831025,33.067043,68.810102,0.74397,52.696549,25.407069,25.512911,18.676889,53.184392,50.768462,16.53216,11.50717,1.95727,1.118883,2.974148,1.686653,72.93994,66.247965,85.469348,0.999787,80.158034,50.389501,55.174724,70.305462,7.752874,25.512911,18.676889,18.38465,27.32546,27.970613,21.162247,16.212886,16.053261,23.186839,23.190868,18.737653,14.114077,16.926129,21.535156,22.039758,19.84791,14.734059,18.1771,16.553142,78.379287,79.859936,82.088895,8.720314,78.595572,68.86101,52.198539,66.212878,9.431155,Mood disorder
0.024485992,0.018983226,0.02557497,0.022897495,0.022012055,0.018655542,0.023252212,0.023219028,0.013225068,0.018643029,0.015248278,0.023645222,0.008272103,0.009198517,0.013434123,0.009077717,0.011504223,0.017352095,0.005775171,0.87470317,0.81312346,0.83288455,0.29703635,0.72402346,0.76354754,0.72969353,0.766451,0.26085442,0.13745156,0.10636413,0.03165744,0.024742369,0.024485992,0.018983226,0.10010035,0.08694828,0.11031096,0.071425416,0.08463733,0.050489098,0.81305265,0.71396315,0.8389778,0.17542301,0.7762376,0.69806814,0.6833619,0.7767401,0.20328823,0.03165744,0.024742369,0.029358199,0.05775155,0.048542865,0.05995187,0.030262003,0.02184393,0.045070346,0.058879152,0.047183152,0.034769088,0.022907298,0.036866065,0.042776335,0.031869512,0.0227858,0.007767096,0.024939343,0.851433,0.7993218,0.8653129,0.5046724,0.79941946,0.84745294,0.82806975,0.87133116,0.5550925,Addictive disorder
6.083875,6.017704,5.648508,6.264692,6.42461,6.284498,6.048577,2.705241,6.273581,8.07542,6.726447,4.130761,2.372782,5.600153,6.623027,6.506348,5.699596,2.566692,4.371028,79.608045,59.039792,84.782678,16.231223,67.906991,67.869647,52.073023,82.519629,3.252358,56.075731,59.328668,16.040423,16.199503,6.083875,6.017704,5.964357,6.023389,1.447086,1.457439,1.561984,1.585974,79.922333,60.227272,89.235399,28.25982,78.807222,79.625595,53.020362,86.42029,14.412306,16.040423,16.199503,11.015617,9.63693,12.412017,12.151649,11.530414,3.818692,9.583939,12.736308,10.057685,6.920659,3.377314,6.014027,7.206395,7.233907,6.31248,2.803732,4.623071,53.956256,50.092446,72.630521,10.875544,60.420094,50.077349,62.920348,84.343853,9.725031,Addictive disorder
0.07165575,0.062126137,0.04120293,0.05522869,0.072739474,0.03761322,0.041604873,0.036241867,0.041546512,0.046431325,0.052317888,0.06448572,0.011166448,0.03632572,0.04086801,0.048358656,0.04233297,0.03402018,0.020058308,0.70504177,0.6977704,0.9049754,0.20054172,0.65074944,0.4979814,0.42086184,0.6508065,0.18623039,0.12932976,0.13573815,0.040119655,0.045875635,0.07165575,0.062126137,0.11067231,0.098932,0.07432029,0.051323738,0.102579124,0.10754042,0.7473793,0.67214215,0.9198849,0.16209988,0.727152,0.5544103,0.34784335,0.63227296,0.15212436,0.040119655,0.045875635,0.038092837,0.040712632,0.055329658,0.062145445,0.038362686,0.031146023,0.048328284,0.065703355,0.060398247,0.04242389,0.03889318,0.06777134,0.044918273,0.044255883,0.037932757,0.014210451,0.047424708,0.7600607,0.66864216,0.9019472,0.3309393,0.75713253,0.6358784,0.61842954,0.70222527,0.47620022,Trauma and stress related disorder
14.741439,13.541437,10.836688,15.402041,17.266843,19.033786,9.115331,6.466794,14.073197,15.824836,15.575846,7.398602,7.135485,10.842814,13.020576,12.814712,15.33949,14.817447,16.069743,71.437486,73.095935,81.324198,12.051004,70.538009,61.538625,73.05132,78.874889,27.487471,15.969838,17.166032,20.537425,15.815441,14.741439,13.541437,9.14732,9.45539,1.867271,1.802712,1.471905,1.72372,83.668209,77.523035,89.092237,22.05265,83.261576,70.464076,72.07517,84.349436,24.691531,20.537425,15.815441,9.031911,17.020721,23.390821,23.292928,8.516078,5.756903,12.734584,11.924431,12.068155,6.201931,5.248402,7.930505,9.226048,8.71931,7.998048,7.189776,13.548333,22.398683,68.741135,73.824268,13.778406,71.063312,73.520531,75.462991,84.858866,30.95243,Trauma and stress related disorder
21.866366,22.284572,17.874679,27.284171,33.219693,28.397026,15.478625,15.037321,23.690105,33.091332,27.218684,9.843877,15.681019,36.038323,42.225349,24.65214,9.454988,24.596284,11.55123,70.130849,67.439586,80.638674,8.956952,60.716043,59.330833,54.982092,33.658778,17.954151,17.589646,17.666977,15.272908,15.601828,21.866366,22.284572,10.023158,9.956414,3.056874,2.993253,4.975132,4.902507,73.641074,64.216644,87.32691,15.496572,57.13572,73.751935,56.300238,35.531309,12.348335,15.272908,15.601828,11.103963,21.442648,26.451294,19.667583,8.102654,7.821782,13.509211,18.222332,12.576329,4.729076,6.377703,11.016261,12.772256,8.638484,3.973757,5.607941,4.097835,63.843165,61.104902,77.77101,7.850517,58.387687,51.56335,59.978804,47.703314,33.095903,Addictive disorder
3.176836,3.118626,2.685782,3.718528,4.637553,3.868441,2.196766,2.238582,3.238084,3.683927,2.889423,1.455734,2.032483,3.014936,3.26561,2.633725,1.939429,2.045146,1.793496,41.445967,51.978654,78.78371,21.052534,78.281563,57.819889,62.535982,71.70728,16.650482,14.78353,16.641198,8.178091,8.086098,3.176836,3.118626,4.727803,4.144384,1.722978,1.37532,1.782136,1.398876,84.118954,78.296738,91.464094,28.9446,82.605038,72.654204,53.895822,80.035027,11.003399,8.178091,8.086098,6.396874,9.996262,12.316536,10.037813,5.175172,4.945693,8.515711,9.921945,7.487195,3.08037,4.497695,7.87568,9.007313,6.991756,4.014469,5.324784,4.162428,9.994915,37.83792,59.237693,26.187424,73.314384,63.78476,70.440133,67.657898,40.572024,Anxiety disorder
0.114510514,0.081715524,0.039948642,0.05593183,0.060535595,0.04044046,0.03134904,0.044740748,0.035042517,0.024683826,0.026964543,0.048776284,0.011259909,0.0060944594,0.028483003,0.025449455,0.021188717,0.022237351,0.018763155,0.9420672,0.8953704,0.7184526,0.5496145,0.8386612,0.5229903,0.7233075,0.67718667,0.2884295,0.20248933,0.20457259,0.13746661,0.12785672,0.114510514,0.081715524,0.11782085,0.07021193,0.090836935,0.03991834,0.07798361,0.08613577,0.9131278,0.81937796,0.7862939,0.63459945,0.8654113,0.4421679,0.6776942,0.5487471,0.3462572,0.13746661,0.12785672,0.08344429,0.10653887,0.1281424,0.08965794,0.055518188,0.02855073,0.13889669,0.13791262,0.09786361,0.041588023,0.06488963,0.083226904,0.071211495,0.06456817,0.043504205,0.010000354,0.05888033,0.8991949,0.8376163,0.73238814,0.60351163,0.8832103,0.4744837,0.7685723,0.650584,0.5097384,Addictive disorder
14.556286,14.484298,10.207395,15.735574,18.440324,15.094612,9.911638,5.422247,12.427983,17.816301,12.325951,5.649836,3.920672,8.452463,14.395597,8.683972,7.615299,5.010092,5.061,99.451078,67.081779,91.71949,0.845881,52.586777,50.41052,54.605724,62.81274,9.95156,7.439786,8.160484,6.333902,6.507734,14.556286,14.484298,16.321619,17.516245,4.880665,4.749234,4.117785,3.908616,99.620422,57.59609,90.901238,0.426333,68.419674,39.391463,60.257791,55.208799,3.855256,6.333902,6.507734,4.246058,7.612071,8.791797,6.898787,4.455032,2.431503,4.642293,5.826954,4.634462,3.096242,2.02009,3.10757,4.435546,3.478819,2.945071,2.169156,2.293287,98.856453,68.498486,89.923893,12.951276,69.941421,50.565455,46.315157,67.209548,50.122329,Schizophrenia
17.965071,18.825575,13.407596,18.731475,23.825239,21.620762,17.373143,7.007328,19.032277,21.734968,27.035555,13.256467,18.50529,26.385293,23.887156,35.529872,32.856352,26.774252,59.119192,90.551772,67.092496,93.909899,21.355233,84.926885,62.197341,69.954811,71.743515,15.85008,37.826832,33.577674,15.000868,15.789439,17.965071,18.825575,11.065772,11.428511,3.351644,3.181431,5.598457,5.347448,96.223594,72.760459,97.159555,44.172159,92.671618,71.055468,65.174847,80.444908,16.763874,15.000868,15.789439,11.071842,13.411154,21.092798,18.173475,15.496978,6.656553,13.528435,15.266523,25.483416,11.575358,10.860222,13.359036,11.852948,12.812332,12.898152,10.551535,13.018075,63.523181,53.271832,87.16996,9.212002,77.999765,43.945447,47.458125,79.516144,32.456517,Anxiety disorder
8.608595,9.252026,8.617477,9.860786,10.735726,9.32586,8.959247,7.408577,11.346544,15.266628,11.42337,6.591404,7.465284,9.972464,12.316057,13.589114,8.089711,5.154514,7.874771,80.782689,75.706439,92.007399,13.245456,68.615107,61.625914,5.641337,63.419128,5.266915,18.310859,18.79837,10.541639,12.448048,8.608595,9.252026,6.524496,7.36253,1.378161,1.698937,1.162532,1.139523,73.076423,47.596757,87.202568,0.5574,62.412698,48.393265,24.570639,54.534138,10.866621,10.541639,12.448048,10.783286,12.153079,15.094271,12.888147,12.367655,7.997668,12.359917,15.758373,13.273775,8.247525,6.067513,8.188643,10.805519,9.992559,6.207736,4.335238,4.524209,63.042802,65.918214,85.838171,11.911038,60.314637,54.468851,10.658196,78.100217,10.981985,Addictive disorder
39.108903,40.068634,17.892424,41.38263,57.257557,52.423623,24.516238,10.293088,31.063601,48.185135,38.483035,14.225161,11.623337,26.735872,37.017656,28.971561,14.4118,12.615079,15.103777,69.332731,59.348418,92.217922,5.312367,69.823939,70.649068,63.382845,83.11361,20.825979,14.838166,16.509008,13.514543,14.775839,39.108903,40.068634,10.631192,10.963766,2.417808,2.549035,1.67495,1.568478,57.170214,58.852499,93.980827,16.720533,86.925299,78.259126,38.406729,87.286702,21.128349,13.514543,14.775839,8.731788,18.699926,21.134468,19.863883,11.422716,8.952316,15.505295,18.555189,16.812087,9.815488,5.648342,17.798505,19.214321,17.917231,10.738017,10.25034,14.846903,54.943587,57.186017,88.727462,8.408502,74.458612,75.807651,70.899163,86.831559,23.34711,Addictive disorder
0.3333258,0.2772391,0.24258952,0.219798,0.26953027,0.2365405,0.22114293,0.15928718,0.1540684,0.14597282,0.15955175,0.19258952,0.07594331,0.10617074,0.18843655,0.17502798,0.2729733,0.124432884,0.10779384,0.6206796,0.4342157,0.54418576,0.2661293,0.27293563,0.64067423,0.4711344,0.6447082,0.2175687,0.25337973,0.2715227,0.09723587,0.12022195,0.3333258,0.2772391,0.25516653,0.2051791,0.09931125,0.061034437,0.10184832,0.08733417,0.519466,0.3214362,0.4635923,0.25404492,0.23152083,0.52154267,0.34839433,0.5718095,0.1945636,0.09723587,0.12022195,0.12850486,0.19642146,0.1270636,0.22336447,0.12638241,0.10670214,0.11747627,0.2072588,0.110866524,0.13806397,0.09950394,0.09559382,0.11600308,0.10066901,0.09397891,0.0559322,0.09661149,0.51845783,0.32852954,0.50840414,0.24678227,0.26544183,0.6146099,0.52861184,0.56585777,0.38093305,Mood disorder
0.09378747,0.11975433,0.07283071,0.08948795,0.108968265,0.069053896,0.100557454,0.056218192,0.08269725,0.067836635,0.08192031,0.087763906,0.054679893,0.046076797,0.07099747,0.08399042,0.04436857,0.051012307,0.041996986,0.818827,0.80875313,0.84418887,0.18020697,0.66215986,0.60792464,0.5907561,0.5945482,0.065713964,0.16303459,0.1629785,0.08325177,0.09836922,0.09378747,0.11975433,0.121636845,0.12800908,0.07153687,0.057241693,0.08977913,0.065285385,0.88253343,0.79530656,0.8370957,0.2146707,0.78519714,0.646964,0.5435675,0.60057986,0.10440191,0.08325177,0.09836922,0.064986266,0.06804151,0.09685921,0.11659446,0.07876161,0.038872104,0.063118584,0.09031384,0.08459293,0.07656975,0.038278475,0.07444199,0.11152556,0.062118858,0.041237462,0.025064893,0.0641371,0.7157834,0.7363271,0.7828962,0.3239983,0.7324589,0.6363344,0.6079929,0.5390365,0.22844915,Obsessive compulsive disorder
0.059966397,0.061210055,0.043553885,0.038231663,0.055344135,0.040861353,0.045229807,0.025469286,0.028033754,0.026318839,0.028132882,0.029906934,0.018354915,0.022858223,0.032675765,0.02963599,0.025461735,0.04049094,0.04335241,0.4086079,0.72198176,0.90194935,0.19354868,0.6946619,0.7456034,0.43502405,0.86151475,0.12932637,0.22461487,0.16234197,0.029786596,0.028239701,0.059966397,0.061210055,0.09502745,0.0746703,0.08102108,0.0470536,0.07611686,0.05659231,0.355433,0.5515464,0.8967071,0.15339386,0.6961971,0.70484334,0.49847025,0.8714321,0.20430173,0.029786596,0.028239701,0.049337413,0.050290123,0.044594772,0.06382356,0.04922829,0.045233157,0.0518708,0.0718332,0.056665823,0.038612638,0.039394997,0.045091193,0.05429579,0.049850397,0.04134245,0.027162567,0.048733152,0.22365843,0.6370361,0.8679539,0.10995086,0.5863766,0.69032145,0.4721423,0.8501766,0.19063498,Mood disorder
0.04080166,0.036115736,0.030489916,0.023407657,0.038079526,0.02234237,0.023537153,0.02628837,0.016744317,0.023779305,0.025112702,0.031209357,0.010216328,0.020933727,0.031564195,0.034135357,0.03621655,0.031030288,0.022668608,0.7607661,0.8285289,0.8966546,0.28026128,0.7480771,0.68261755,0.67388284,0.69194055,0.14216782,0.14503223,0.12691014,0.03827932,0.03271733,0.04080166,0.036115736,0.04030357,0.033223115,0.03605942,0.030402087,0.04939488,0.03371226,0.7429615,0.7321588,0.8993888,0.27002564,0.7911707,0.6763395,0.6068866,0.70580137,0.14640687,0.03827932,0.03271733,0.025663927,0.048584368,0.0450001,0.05020861,0.030431315,0.02577772,0.050628256,0.053829134,0.039805956,0.041448712,0.02658255,0.040071838,0.040433817,0.04524949,0.022052083,0.012926386,0.026935702,0.65726393,0.7595237,0.8749949,0.31698284,0.77661175,0.71392924,0.73575974,0.7343406,0.36211067,Trauma and stress related disorder
14.436018,14.412889,10.434408,15.023002,15.297459,14.276188,14.051199,6.990739,14.702509,14.426359,13.39106,6.851776,4.78778,11.003198,11.210523,11.59607,8.162623,43.874155,42.582,80.695686,64.939703,75.684755,7.707023,60.575819,48.145291,59.820258,66.965945,12.976469,11.130033,11.0609,8.846483,9.002318,14.436018,14.412889,5.748936,5.811932,2.242841,2.225838,3.658826,3.701606,80.328668,48.998924,66.094231,6.50196,57.656153,27.699696,46.350093,55.609701,13.445439,8.846483,9.002318,6.455198,10.108815,9.761669,9.00982,8.779176,4.507657,9.578139,9.667143,8.467593,4.997484,2.920699,7.83491,7.42322,7.330749,4.216165,6.002591,4.79877,60.067022,33.383682,50.198025,4.253809,37.108009,20.923277,35.285712,41.143855,17.151242,Mood disorder
0.11109357,0.109859444,0.09089047,0.07175665,0.115438,0.07054165,0.08455671,0.03406983,0.051086597,0.06507979,0.053679373,0.06926046,0.027090678,0.040928766,0.07961578,0.0769421,0.07243557,0.086926974,0.056396328,0.8133709,0.74240285,0.9003458,0.22208296,0.77108705,0.80297244,0.7036687,0.7836891,0.15720294,0.103270404,0.09496677,0.044287335,0.03923648,0.11109357,0.109859444,0.12068967,0.099889286,0.07030171,0.041137207,0.063704625,0.05141265,0.71182936,0.5677644,0.9089968,0.14212106,0.77665925,0.71593505,0.6939511,0.8076959,0.1857593,0.044287335,0.03923648,0.042630617,0.06148833,0.059221555,0.05882118,0.05137924,0.03000426,0.055919275,0.08773758,0.051377673,0.04355658,0.032521684,0.04429693,0.052381482,0.051654972,0.038856756,0.015658267,0.03553716,0.7473182,0.6423026,0.8896263,0.23392044,0.7417462,0.8315316,0.73814464,0.7873692,0.34059444,Mood disorder
0.039883863,0.04557126,0.02917526,0.025012488,0.033585306,0.027866084,0.047051817,0.019878963,0.023679463,0.043721776,0.016337123,0.027039185,0.015026197,0.008909341,0.017850094,0.02244249,0.026255008,0.024057593,0.02255282,0.7631755,0.7740426,0.7875251,0.22840732,0.6627741,0.6611853,0.5847636,0.5860591,0.18458937,0.14445457,0.17241603,0.017774813,0.029265856,0.039883863,0.04557126,0.08093193,0.07945218,0.21919966,0.11069306,0.23158738,0.15566264,0.70944375,0.66702205,0.75391585,0.18835016,0.7043247,0.60706764,0.57465345,0.62707186,0.16479409,0.017774813,0.029265856,0.027492726,0.047352802,0.045955483,0.050144136,0.043135896,0.010620151,0.04322577,0.06401871,0.04874075,0.029786538,0.01691152,0.037328772,0.0319944,0.032655206,0.03156927,0.01411021,0.033864435,0.75588095,0.7461733,0.7353918,0.30948722,0.74899834,0.70388585,0.6744576,0.6649986,0.33838537,Healthy control
0.0664667,0.06237793,0.06416278,0.031229472,0.0564463,0.03480413,0.066085145,0.037977993,0.047944214,0.038964372,0.045086693,0.049240876,0.027015423,0.02590665,0.041528348,0.03773886,0.06351968,0.04036682,0.028843185,0.69038755,0.6011345,0.8384708,0.16767773,0.6286733,0.7006,0.40321916,0.6277995,0.13614835,0.1442993,0.17625798,0.033864416,0.03376306,0.0664667,0.06237793,0.113701224,0.11219634,0.114742056,0.057854243,0.116150595,0.0644253,0.6519109,0.44941857,0.8118783,0.121049635,0.6167402,0.61285424,0.40779456,0.6684401,0.14675389,0.033864416,0.03376306,0.049739305,0.056794234,0.072774,0.04096935,0.04171075,0.023311187,0.031710558,0.067921475,0.077584065,0.04465566,0.0291472,0.044028856,0.05145346,0.043913756,0.035273142,0.024248369,0.046246774,0.66979504,0.50517386,0.77380955,0.23882511,0.6523198,0.7154025,0.47512227,0.6428755,0.27009037,Healthy control
