AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.C.alpha.c.F7,AB.C.alpha.d.F3,AB.C.alpha.e.Fz,AB.C.alpha.f.F4,AB.C.alpha.g.F8,AB.C.alpha.h.T3,AB.C.alpha.i.C3,AB.C.alpha.j.Cz,AB.C.alpha.k.C4,AB.C.alpha.l.T4,AB.C.alpha.m.T5,AB.C.alpha.n.P3,AB.C.alpha.o.Pz,AB.C.alpha.p.P4,AB.C.alpha.q.T6,AB.C.alpha.r.O1,AB.C.alpha.s.O2,COH.D.beta.a.FP1.b.FP2,COH.D.beta.c.F7.d.F3,COH.D.beta.e.Fz.f.F4,COH.D.beta.g.F8.h.T3,COH.D.beta.i.C3.j.Cz,COH.D.beta.k.C4.l.T4,COH.D.beta.m.T5.n.P3,COH.D.beta.o.Pz.p.P4,COH.D.beta.q.T6.r.O1,AB.A.delta.a.FP1,AB.A.delta.b.FP2,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.D.beta.a.FP1,AB.D.beta.b.FP2,AB.E.highbeta.a.FP1,AB.E.highbeta.b.FP2,AB.F.gamma.a.FP1,AB.F.gamma.b.FP2,COH.B.theta.a.FP1.b.FP2,COH.B.theta.c.F7.d.F3,COH.B.theta.e.Fz.f.F4,COH.B.theta.g.F8.h.T3,COH.B.theta.i.C3.j.Cz,COH.B.theta.k.C4.l.T4,COH.B.theta.m.T5.n.P3,COH.B.theta.o.Pz.p.P4,COH.B.theta.q.T6.r.O1,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.B.theta.c.F7,AB.B.theta.d.F3,AB.B.theta.e.Fz,AB.B.theta.f.F4,AB.B.theta.g.F8,AB.B.theta.h.T3,AB.B.theta.i.C3,AB.B.theta.j.Cz,AB.B.theta.k.C4,AB.B.theta.l.T4,AB.B.theta.m.T5,AB.B.theta.n.P3,AB.B.theta.o.Pz,AB.B.theta.p.P4,AB.B.theta.q.T6,AB.B.theta.r.O1,AB.B.theta.s.O2,COH.F.gamma.a.FP1.b.FP2,COH.F.gamma.c.F7.d.F3,COH.F.gamma.e.Fz.f.F4,COH.F.gamma.g.F8.h.T3,COH.F.gamma.i.C3.j.Cz,COH.F.gamma.k.C4.l.T4,COH.F.gamma.m.T5.n.P3,COH.F.gamma.o.Pz.p.P4,COH.F.gamma.q.T6.r.O1,main.disorder
0.007290751,0.004661858,0.0067206044,0.005387204,0.010006295,0.005254633,0.0051740916,0.008345113,0.0022358787,0.0042074188,0.0033989118,0.0050238287,0.00057029584,0.0013806414,0.00207882,0.0012576424,0.00094478653,0.0022976177,0.00034626713,0.9294501,0.89291704,0.9322546,0.2380933,0.75880915,0.7136384,0.882154,0.79976594,0.14211951,0.096284986,0.078803554,0.018283416,0.014170234,0.005944779,0.0059667705,0.07125264,0.0657977,0.10462598,0.04720044,0.056866676,0.026649024,0.9074536,0.79700226,0.93058443,0.095425464,0.7743224,0.7019173,0.80545676,0.7927608,0.087429,0.024189308,0.021324856,0.029176084,0.037828002,0.04021307,0.030809298,0.023749735,0.009081093,0.025741922,0.04209804,0.03035549,0.025870262,0.012334311,0.025325457,0.024904829,0.013717635,0.009166093,0.0016810417,0.009322128,0.9579617,0.9154677,0.9550127,0.7168809,0.8856492,0.82693523,0.94128966,0.9199305,0.6696561,Addictive disorder
0.18990636,0.21171874,0.10807146,0.09219289,0.13435185,0.07237797,0.1529546,0.036292825,0.044867977,0.08612639,0.078733124,0.07081172,0.029275846,0.03129935,0.053125616,0.076075636,0.10724555,0.10493907,0.07736284,0.78634393,0.75539523,0.78722614,0.09913353,0.7890948,0.24496584,0.5282715,0.8035669,0.16042995,0.15346871,0.1519846,0.07524268,0.045932166,0.18600251,0.17244405,0.08528228,0.073785916,0.038457867,0.02449629,0.03052901,0.03458705,0.7348151,0.66452694,0.8779252,0.22176887,0.88558537,0.47050577,0.5091679,0.87306124,0.27501306,0.04107323,0.048416577,0.041847028,0.07720138,0.06295892,0.051747993,0.044508703,0.026873434,0.06488771,0.08472945,0.051027164,0.036209088,0.020449193,0.064904846,0.065495886,0.059055645,0.05529586,0.009170485,0.042094175,0.5942697,0.6698766,0.7639462,0.14435184,0.77622014,0.12056754,0.62361073,0.84217536,0.26294085,Addictive disorder
0.43907234,0.43429196,0.22729723,0.19799551,0.31357855,0.27300367,0.15966646,0.11987836,0.3189232,0.21631636,0.122911826,0.16932264,0.67343146,0.748672,0.84118384,0.8315518,0.74348134,0.5861187,0.388376,0.89546955,0.7807255,0.9029203,0.29133585,0.885653,0.80368793,0.7159074,0.94625264,0.20680115,0.18172948,0.1900096,0.07771442,0.12706572,0.24646561,0.42713514,0.1884092,0.18149461,0.06468148,0.0758868,0.022237778,0.02801455,0.923201,0.756385,0.7933245,0.44607437,0.90173846,0.85188043,0.6699064,0.9553321,0.362785,0.13299185,0.07621061,0.06127295,0.08206948,0.095937274,0.07842801,0.118250005,0.070549764,0.114138,0.10285404,0.08917517,0.11453015,0.0891403,0.31131372,0.19749202,0.18287306,0.15034574,0.008948825,0.095064044,0.86075276,0.656744,0.7886674,0.4002067,0.8436883,0.7301287,0.75981224,0.96690947,0.56473565,Addictive disorder
0.1284694,0.11615644,0.11107555,0.088594735,0.09803217,0.07890821,0.08520599,0.068658635,0.044447944,0.071974285,0.06679676,0.07241581,0.040582705,0.037814382,0.055174552,0.060254,0.068128504,0.10345729,0.08191454,0.73451436,0.29603454,0.8279459,0.08481985,0.6339256,0.54501337,0.6495751,0.7814886,0.18118756,0.1973939,0.17096569,0.053367544,0.054120176,0.15603083,0.15271546,0.08745634,0.08435846,0.073518574,0.053835943,0.058621127,0.04090263,0.7182578,0.37602082,0.8165674,0.11073421,0.7200527,0.6034393,0.6346241,0.78133494,0.25981417,0.04547826,0.056602243,0.047547713,0.053018477,0.07000544,0.05898277,0.054504298,0.026783422,0.052460723,0.0589577,0.04622316,0.050767567,0.030501602,0.050912954,0.05521708,0.042006742,0.05080612,0.025032783,0.05358195,0.5710345,0.21654285,0.76186407,0.071633235,0.6054809,0.38734332,0.6647198,0.74130654,0.2571357,Addictive disorder
0.04440631,0.045314204,0.036810488,0.036754295,0.04234517,0.026789105,0.026977602,0.022426413,0.020889424,0.031204851,0.025754008,0.033522245,0.024210889,0.021802051,0.04034026,0.022670932,0.05142873,0.055289917,0.02564005,0.8112915,0.7326496,0.84643567,0.23366351,0.7499952,0.7622953,0.5546157,0.83054775,0.19270809,0.14063387,0.11948476,0.022936108,0.019653998,0.050547816,0.03283033,0.061630998,0.06527942,0.07589058,0.052483663,0.039548017,0.038914166,0.7373746,0.5661338,0.83649766,0.17740637,0.7890128,0.7261853,0.47338304,0.84445363,0.2407099,0.030412965,0.020532684,0.016549863,0.040610228,0.03648619,0.03747841,0.02556,0.019261042,0.041658133,0.041311353,0.03561863,0.022439472,0.019693045,0.03510496,0.04204438,0.041861437,0.025479496,0.008874592,0.028700652,0.7126988,0.66773206,0.87132454,0.26757273,0.754765,0.8026886,0.642642,0.8755165,0.40565312,Addictive disorder
0.21486744,0.20493253,0.16006184,0.12251834,0.16169253,0.13418955,0.13572033,0.10245394,0.09955142,0.09272779,0.11120965,0.14560053,0.14118223,0.094041705,0.17826259,0.16011202,0.14576675,0.17771727,0.15311353,0.7689544,0.4629069,0.8371716,0.14928135,0.7790438,0.7908883,0.71431017,0.8676857,0.19950199,0.22600614,0.2052751,0.08831927,0.06605518,0.2377887,0.21900982,0.09907539,0.107207395,0.065128304,0.043923445,0.048495676,0.02797163,0.78435165,0.499532,0.84272915,0.28130162,0.87091094,0.8035292,0.6527757,0.87040526,0.33574212,0.061052117,0.09918877,0.056010157,0.062491983,0.07312686,0.08590745,0.066895574,0.039280314,0.090869,0.08704564,0.06919057,0.060097273,0.0475355,0.07393768,0.07047869,0.06495888,0.06097149,0.021397874,0.08494851,0.64353764,0.2897218,0.8024703,0.12224813,0.74345607,0.71622044,0.7869593,0.8509957,0.29638916,Addictive disorder
0.05112705,0.033922493,0.05614557,0.037472818,0.034101974,0.030476233,0.03717557,0.033902965,0.02244248,0.01664177,0.02272331,0.028494034,0.008228634,0.007571141,0.01671003,0.016508665,0.012441893,0.019212116,0.010124322,0.7689854,0.498607,0.64159954,0.12955612,0.45186314,0.5820327,0.6929182,0.61936605,0.23967901,0.17973514,0.12161335,0.05581196,0.05181335,0.040818103,0.045091446,0.11344524,0.108308606,0.13480076,0.10111166,0.11850295,0.07380805,0.71775645,0.40799224,0.65780944,0.13714196,0.5299156,0.46957448,0.5814894,0.500351,0.16025734,0.04383876,0.060760055,0.04171124,0.06358221,0.07679419,0.059952393,0.05780593,0.035994943,0.057277825,0.07928355,0.06570707,0.046021443,0.027832227,0.037164886,0.06623985,0.032335043,0.027174778,0.01979218,0.040576503,0.7334603,0.4198554,0.6008851,0.25751683,0.4915952,0.64560115,0.7389044,0.5796397,0.46463117,Addictive disorder
0.055963345,0.04897567,0.052388538,0.065997444,0.064461984,0.050042838,0.06260932,0.04364121,0.04169793,0.050985057,0.040373426,0.05331644,0.024628758,0.022722766,0.04081264,0.029519297,0.032103032,0.04109991,0.022661224,0.83816963,0.743638,0.76478964,0.20975173,0.5372785,0.55205303,0.57782936,0.58867747,0.18625656,0.19568618,0.16778693,0.08776782,0.07507561,0.064560294,0.050219502,0.1606944,0.15741207,0.16693011,0.13642105,0.14316133,0.07581996,0.8156435,0.65645933,0.80395454,0.20126233,0.63557404,0.5315669,0.5536888,0.6068281,0.17389137,0.09220568,0.08637345,0.068433896,0.103216045,0.10693185,0.09802787,0.0644357,0.04476972,0.11345574,0.10453467,0.109862246,0.06841016,0.06190609,0.08291073,0.096891455,0.08556521,0.046177115,0.022369875,0.054969713,0.83642554,0.69683653,0.76100993,0.32474032,0.60364586,0.58652145,0.676187,0.66554415,0.4181071,Addictive disorder
0.047159884,0.054729838,0.027753672,0.0375022,0.049064316,0.039538935,0.030026948,0.019741235,0.020500802,0.023160314,0.026493683,0.034239065,0.021172298,0.007711839,0.020764055,0.030283783,0.024665326,0.035637263,0.02501224,0.6567843,0.76205647,0.7335572,0.2601687,0.7439765,0.5969441,0.5613964,0.7810668,0.22522375,0.11305331,0.1379056,0.037023876,0.025695154,0.057098728,0.0594222,0.09451451,0.06950867,0.074897535,0.041766174,0.07255977,0.054695643,0.7868268,0.7611616,0.7131151,0.4020252,0.8302582,0.6286466,0.6691227,0.8156423,0.37600815,0.03336638,0.02643727,0.029380193,0.046877,0.04719609,0.037130833,0.02393172,0.016880415,0.052733585,0.052014023,0.038523447,0.026800506,0.03613506,0.040332768,0.035566047,0.03226832,0.027378896,0.0069116824,0.042184737,0.48351237,0.5929633,0.61275405,0.17103766,0.66740155,0.51109487,0.61420727,0.7538112,0.3992685,Addictive disorder
0.056551624,0.036617447,0.040857263,0.041530672,0.04535519,0.03653769,0.047225107,0.059694327,0.03445009,0.033832632,0.038128085,0.047413636,0.0083851935,0.0110618435,0.01956333,0.023321237,0.011110554,0.017783847,0.006702783,0.9101896,0.8260199,0.85485923,0.12743859,0.54256946,0.5782594,0.7970995,0.5163039,0.084417604,0.17176706,0.15002334,0.07815478,0.09535944,0.047425546,0.058301765,0.2525049,0.16563438,0.16178809,0.10982829,0.14974803,0.06489568,0.8887551,0.78545946,0.86143506,0.12891431,0.60723186,0.5709239,0.7307778,0.59445024,0.07865218,0.08291641,0.07868703,0.12103594,0.10863555,0.12056945,0.122494735,0.07607481,0.055620942,0.11131047,0.13646418,0.09688567,0.080967166,0.052541945,0.067981325,0.06872991,0.056746572,0.0237507,0.013945445,0.045936003,0.88784224,0.71997744,0.7958954,0.36082134,0.642618,0.5963651,0.863604,0.6691184,0.30883145,Addictive disorder
0.024485992,0.018983226,0.02557497,0.022897495,0.022012055,0.018655542,0.023252212,0.023219028,0.013225068,0.018643029,0.015248278,0.023645222,0.008272103,0.009198517,0.013434123,0.009077717,0.011504223,0.017352095,0.005775171,0.87470317,0.81312346,0.83288455,0.29703635,0.72402346,0.76354754,0.72969353,0.766451,0.26085442,0.13745156,0.10636413,0.03165744,0.024742369,0.027439145,0.02007325,0.10010035,0.08694828,0.11031096,0.071425416,0.08463733,0.050489098,0.81305265,0.71396315,0.8389778,0.17542301,0.7762376,0.69806814,0.6833619,0.7767401,0.20328823,0.033224687,0.037045617,0.029358199,0.05775155,0.048542865,0.05995187,0.030262003,0.02184393,0.045070346,0.058879152,0.047183152,0.034769088,0.022907298,0.036866065,0.042776335,0.031869512,0.0227858,0.007767096,0.024939343,0.851433,0.7993218,0.8653129,0.5046724,0.79941946,0.84745294,0.82806975,0.87133116,0.5550925,Addictive disorder
0.0130528845,0.011652605,0.015430252,0.0095030675,0.0153228715,0.011163693,0.0066628656,0.0063290508,0.0034786803,0.006209058,0.0044872575,0.006103886,0.0008313126,0.0017606047,0.002397057,0.0018319966,0.0022034748,0.005170556,0.0007962468,0.7055516,0.81340176,0.8771094,0.45981938,0.809801,0.6286643,0.8423872,0.82440424,0.34485155,0.14841881,0.08559618,0.021584578,0.014100827,0.009193068,0.009485131,0.05774911,0.052737333,0.07913792,0.049040567,0.064672165,0.0477437,0.6069263,0.6182066,0.8359756,0.19341855,0.77780885,0.61680174,0.71647227,0.77995306,0.291534,0.02550366,0.016847987,0.02917551,0.042734925,0.044559993,0.024154352,0.036076695,0.012819108,0.02596109,0.0475714,0.039887544,0.029000925,0.015903309,0.022067284,0.032741964,0.021307249,0.021280592,0.0036788967,0.013927058,0.7595944,0.86374897,0.92586863,0.72063965,0.8853075,0.7013624,0.8803891,0.8992724,0.7842637,Addictive disorder
0.029243698,0.03223702,0.028100407,0.036313917,0.032785077,0.02310932,0.027823526,0.024450816,0.018354977,0.019696414,0.018473215,0.027486658,0.0062440317,0.0070889466,0.017222887,0.008325969,0.014523249,0.02046539,0.011215761,0.86805606,0.7258848,0.8459769,0.18750468,0.60756564,0.50582206,0.55295944,0.57498616,0.14547141,0.17106761,0.14608704,0.07098777,0.050141115,0.036595795,0.028154768,0.09284985,0.088400684,0.12229415,0.08599488,0.098341495,0.054916237,0.82526857,0.51781034,0.86179495,0.13562499,0.6454954,0.40556127,0.48329058,0.48001665,0.11290084,0.06821697,0.062332246,0.041293755,0.07109538,0.07318532,0.06718368,0.048367515,0.019849073,0.07813423,0.07792025,0.08039479,0.0361218,0.033360105,0.053089887,0.05842048,0.046829555,0.027477294,0.012698885,0.039459974,0.88848615,0.71475136,0.8666153,0.32608536,0.6697348,0.60580647,0.69188875,0.6464091,0.3711522,Addictive disorder
0.02287114,0.026567271,0.013910644,0.025169251,0.023967149,0.011872265,0.01683918,0.013443652,0.007898125,0.012711518,0.009881171,0.014212594,0.0036672836,0.0027247998,0.0088492865,0.007945346,0.007999391,0.012962952,0.005087395,0.9462331,0.7814997,0.8415818,0.13265163,0.72963625,0.48528716,0.7645529,0.75718963,0.1614186,0.08878734,0.11182668,0.02180033,0.019755747,0.039746627,0.025366914,0.066429704,0.060119297,0.059166905,0.028636536,0.056742433,0.027259612,0.9458133,0.76744175,0.90034664,0.18341821,0.81116325,0.5509323,0.7510479,0.8087822,0.21986945,0.027423536,0.02865499,0.019905416,0.0375898,0.032702096,0.035219043,0.013035776,0.006180788,0.044938713,0.028046723,0.03389551,0.016102035,0.01452363,0.03498379,0.021586789,0.02029837,0.0124950465,0.0024831307,0.014924111,0.9254988,0.6295747,0.8211119,0.22692005,0.7408939,0.4813333,0.8352766,0.8186319,0.33207917,Addictive disorder
0.025292674,0.024126196,0.024071604,0.023131737,0.03757567,0.02687647,0.020108635,0.010797603,0.010158917,0.016119057,0.012622531,0.016307939,0.00467681,0.005465675,0.010103498,0.0075225765,0.007352199,0.012893712,0.004092234,0.75286096,0.8128205,0.8683378,0.3440586,0.71360976,0.4872955,0.760235,0.7511801,0.24460956,0.15680914,0.1327392,0.046889246,0.03513775,0.024288977,0.022041358,0.08801577,0.08962374,0.10680797,0.06617098,0.09296175,0.046203867,0.77570575,0.7353504,0.8712933,0.26553005,0.778988,0.6018924,0.69210136,0.7516825,0.24822216,0.056058787,0.045051716,0.055069417,0.069716305,0.07925327,0.050943907,0.05018569,0.017020833,0.059687123,0.06646435,0.071910374,0.04679282,0.040858787,0.051302288,0.061375104,0.04960242,0.03684362,0.006867345,0.02596523,0.79117614,0.82434386,0.88490003,0.5077924,0.7927494,0.45663008,0.79413795,0.80497444,0.64421123,Addictive disorder
0.17800425,0.1828421,0.12489535,0.14120641,0.17587543,0.12732896,0.12248289,0.07166474,0.114344686,0.11882072,0.108086035,0.12969919,0.16132437,0.13693814,0.21092662,0.20450823,0.2715007,0.18553884,0.18735217,0.78393024,0.66858673,0.816405,0.10865465,0.674072,0.6052916,0.32068196,0.6781164,0.072382785,0.18130356,0.16993774,0.08689416,0.08606123,0.18579316,0.19155255,0.10493679,0.10175434,0.08158692,0.057021495,0.0604848,0.039365523,0.80657023,0.6006247,0.81192195,0.1217497,0.7238388,0.6090782,0.3202989,0.67507756,0.09195903,0.0831651,0.086952165,0.061246023,0.09235378,0.10983209,0.10925385,0.07556204,0.047661524,0.091767654,0.10828973,0.09346279,0.07361726,0.048651647,0.09223763,0.09016303,0.09611293,0.08894289,0.033668272,0.084283814,0.63866603,0.54503226,0.7006491,0.08749146,0.58188236,0.50271577,0.33249748,0.6259133,0.21019554,Addictive disorder
0.047465652,0.048210524,0.03946096,0.041918084,0.051829234,0.041383583,0.044362385,0.024493441,0.029175159,0.035615675,0.033327952,0.043705944,0.023388343,0.019287547,0.02807658,0.028838184,0.030443367,0.03864395,0.017495774,0.7522614,0.8235506,0.86332315,0.23295611,0.71834743,0.62383693,0.6984893,0.72894263,0.21192563,0.16108091,0.14100346,0.055027116,0.042087354,0.055146925,0.04865582,0.120887555,0.11924328,0.09774109,0.061457552,0.08310576,0.047188427,0.73022664,0.7599123,0.8865282,0.24448426,0.800625,0.65612817,0.69740266,0.7910392,0.22164464,0.061717324,0.05430803,0.046206117,0.08318204,0.074830316,0.075663134,0.04742179,0.02836866,0.07995626,0.09102436,0.082219735,0.052133463,0.05014808,0.055807587,0.07649699,0.07124344,0.034403514,0.0117297275,0.034531135,0.6979115,0.7877647,0.83094233,0.2981434,0.764568,0.6089698,0.7679978,0.78108186,0.4288272,Addictive disorder
0.1361715,0.17608842,0.10386419,0.12683791,0.14711152,0.08954573,0.12613666,0.057546243,0.07058025,0.10815287,0.07706399,0.085888565,0.084156804,0.08016985,0.11209487,0.10314977,0.16949366,0.116674304,0.1053772,0.84228796,0.7424838,0.81932753,0.10538117,0.7477798,0.40033928,0.41502303,0.70756274,0.09813493,0.16875051,0.1648021,0.08948032,0.07784623,0.17978774,0.14604011,0.09712863,0.095977776,0.071801834,0.032326512,0.04628172,0.035169795,0.79743713,0.6683265,0.89532435,0.13148016,0.82821476,0.47389206,0.43647087,0.72777647,0.11198176,0.091729745,0.087228954,0.05478011,0.1177102,0.10451353,0.09355964,0.06666277,0.032514647,0.09333906,0.10119039,0.09880832,0.054682456,0.051287077,0.07769579,0.089991495,0.08898159,0.0836683,0.019952212,0.0587673,0.76357436,0.6707081,0.79423803,0.10317611,0.7053067,0.32704085,0.44608107,0.70682085,0.23212887,Addictive disorder
0.3862544,0.41044182,0.3184096,0.2382332,0.2969957,0.24670504,0.29101673,0.23330083,0.25269186,0.2940268,0.26370397,0.26930428,0.24658321,0.30863371,0.2903064,0.34915996,0.35290787,0.22342937,0.27249357,0.83607465,0.7473659,0.7863635,0.19412768,0.7604124,0.62716335,0.6106881,0.7784743,0.106190555,0.43989465,0.30582568,0.3072501,0.3503548,0.41612256,0.37444285,0.2684009,0.23871982,0.12782225,0.083823256,0.09201021,0.07575228,0.85389984,0.7476151,0.88021356,0.18553932,0.81536645,0.6885003,0.5745251,0.75847816,0.08066746,0.32937053,0.35537702,0.27923727,0.34575933,0.381998,0.36339414,0.31306145,0.21955536,0.24479298,0.30788204,0.2524872,0.27548444,0.16136226,0.20389225,0.26051465,0.19158663,0.19207665,0.083306946,0.12294405,0.7278114,0.7174996,0.7142189,0.2192297,0.7700041,0.52958536,0.6870287,0.6600798,0.23421785,Addictive disorder
0.026486544,0.029593686,0.019949134,0.02719421,0.0340847,0.019624464,0.018961098,0.010097424,0.009397564,0.0139765795,0.010214834,0.018187128,0.005411615,0.004546608,0.011037003,0.006834165,0.009582557,0.014620183,0.0053776363,0.8793866,0.8502526,0.89544076,0.31981784,0.7966369,0.43981504,0.7143044,0.7649879,0.21862349,0.12735817,0.12411472,0.041193645,0.028155146,0.031590264,0.024454076,0.06250433,0.06626748,0.06146055,0.029613914,0.0506139,0.030615948,0.8569563,0.77585006,0.91628724,0.2556188,0.8552454,0.51818585,0.67669994,0.7707947,0.22281541,0.047805786,0.041116137,0.033497296,0.056387194,0.05919276,0.041305453,0.02594386,0.008840445,0.059331108,0.050583158,0.059703123,0.028976731,0.03230887,0.04545509,0.04626795,0.04338415,0.0292751,0.0046907277,0.021668814,0.87485886,0.8579515,0.9030051,0.38571027,0.8584828,0.42242336,0.7859646,0.82026786,0.5340619,Addictive disorder
0.12657973,0.12736325,0.05565406,0.07166097,0.086479716,0.046438325,0.047547936,0.02165202,0.028680226,0.022212893,0.029275894,0.054262143,0.03351558,0.01198754,0.043825272,0.049182698,0.039503988,0.056081373,0.04030675,0.8337514,0.76506597,0.88158906,0.27625355,0.90052456,0.5660686,0.83893955,0.8795076,0.38236427,0.16093643,0.15068184,0.064887986,0.034954317,0.1207827,0.13400315,0.067166,0.057855144,0.028975088,0.015921513,0.03475144,0.0181071,0.8766703,0.7874082,0.9101307,0.6549342,0.9435823,0.71369255,0.87585866,0.92691463,0.6888904,0.040799513,0.056849472,0.03613041,0.03497325,0.06380081,0.036599103,0.021846086,0.009946326,0.05851829,0.06150729,0.05145778,0.03028083,0.026954863,0.051500462,0.048008036,0.049291775,0.030352326,0.0048719947,0.02955425,0.6670578,0.6816765,0.80962235,0.17597304,0.8660457,0.33102915,0.88260937,0.86490154,0.46307248,Addictive disorder
0.0746127,0.11888315,0.099192135,0.048495363,0.052865427,0.052415,0.05138079,0.04485247,0.051560704,0.039649904,0.02922474,0.06302931,0.014645346,0.021040343,0.02939569,0.020885142,0.030837344,0.11439084,0.014688049,0.5375826,0.69921666,0.8158742,0.58475316,0.8638921,0.8087635,0.5897413,0.8555531,0.2208056,0.26913851,0.14576204,0.03545445,0.036580488,0.08504775,0.06690365,0.10110866,0.06985752,0.0827657,0.088700116,0.09596985,0.069127314,0.55995196,0.3157521,0.3436047,0.1507373,0.73718953,0.6312629,0.33850175,0.7810153,0.20843856,0.051786453,0.026487274,0.07795938,0.09450407,0.09667285,0.06974164,0.07393606,0.09013176,0.067407526,0.11608941,0.066236906,0.09802385,0.030541843,0.060454164,0.06113979,0.036387037,0.06941585,0.04825487,0.0695456,0.5286402,0.63653666,0.8137261,0.6053884,0.87419325,0.8645033,0.81228024,0.92892593,0.70042723,Addictive disorder
0.14908421,0.137062,0.07732425,0.1166018,0.119917735,0.07113669,0.1046086,0.042268258,0.052192915,0.06582259,0.053816307,0.077572994,0.05632292,0.028932696,0.07560799,0.08699381,0.06909647,0.0791597,0.06439641,0.87566483,0.78016794,0.8067092,0.13347639,0.82924604,0.41989297,0.6699142,0.80589586,0.14792103,0.16411537,0.14032367,0.09827542,0.077554986,0.17090476,0.1540139,0.10436125,0.07193824,0.04846421,0.029246237,0.049628265,0.020015134,0.91049546,0.81914514,0.8951772,0.33118477,0.91443694,0.5997252,0.73751175,0.84691393,0.277671,0.08610833,0.09920956,0.065277964,0.09466859,0.1227624,0.077836424,0.041368138,0.020362314,0.08479167,0.092795044,0.06471685,0.05736346,0.042240016,0.087050326,0.0685611,0.059695628,0.051149864,0.009096278,0.039904892,0.81252474,0.66623586,0.75463927,0.14098865,0.7697108,0.19878909,0.7013412,0.77699625,0.2761619,Addictive disorder
0.11904617,0.13649717,0.08035338,0.09245568,0.11339226,0.06144928,0.08673229,0.04505913,0.04078951,0.06810863,0.044796884,0.063734025,0.02545502,0.017609239,0.04213821,0.04993568,0.045208253,0.063269086,0.043544013,0.83528155,0.7168889,0.74901927,0.15962084,0.7358012,0.28874642,0.6211682,0.7456876,0.19174264,0.16992258,0.19705954,0.08366255,0.079777315,0.1678733,0.12687753,0.10499893,0.08867229,0.06525881,0.03827236,0.0768903,0.05228644,0.869289,0.7462337,0.84344095,0.28759283,0.84102964,0.4258557,0.674844,0.76162213,0.25452828,0.098108575,0.090219475,0.072797336,0.12660974,0.117603056,0.09619583,0.054405447,0.023889584,0.09237747,0.09648754,0.07778091,0.057252713,0.05409737,0.10494443,0.07074523,0.070622504,0.07571909,0.013822658,0.048394535,0.78831905,0.6219071,0.7147657,0.19055577,0.70642704,0.15946706,0.6701577,0.7393514,0.31751195,Addictive disorder
0.035788212,0.049252015,0.03260508,0.025729522,0.03428951,0.03222765,0.025024202,0.013232256,0.016017126,0.025648426,0.02504792,0.024059672,0.012327748,0.012333555,0.020444311,0.017839361,0.047259964,0.055068538,0.030841755,0.41274238,0.5906204,0.8304472,0.16473012,0.71572924,0.546071,0.323645,0.7333719,0.12035225,0.14192528,0.10720918,0.02330259,0.019139083,0.035169806,0.037465397,0.04766713,0.05720611,0.06292534,0.05346104,0.039622225,0.060008567,0.3266071,0.33058193,0.75225943,0.08185044,0.6991497,0.49801508,0.2716932,0.64963126,0.14854637,0.025476588,0.012935339,0.016332557,0.041427076,0.036319192,0.024710484,0.036213163,0.022890812,0.03596214,0.057055004,0.037494987,0.024686746,0.02279579,0.024089992,0.04610011,0.03434386,0.027491596,0.019702917,0.038006786,0.26526317,0.57364804,0.8382155,0.14560166,0.7418908,0.51526725,0.3525886,0.7044544,0.2613278,Addictive disorder
0.071595125,0.078601845,0.049596798,0.046579346,0.072677866,0.073419474,0.05806066,0.02771673,0.03673363,0.048368584,0.043489978,0.04964104,0.025099529,0.016066484,0.029834107,0.044406913,0.036488496,0.058230832,0.036982708,0.4547389,0.7164005,0.70794773,0.2869331,0.7060651,0.49269792,0.51976067,0.7108,0.2309449,0.16908371,0.14345795,0.062023457,0.043129686,0.06896686,0.076981775,0.12037701,0.10341935,0.10582137,0.08483382,0.107969895,0.092558496,0.5778197,0.65231997,0.67147696,0.3519639,0.7794047,0.5469655,0.58815134,0.7388356,0.36235076,0.0646395,0.04181788,0.053009644,0.08282911,0.078072086,0.064785086,0.060501155,0.044774875,0.07676848,0.10836896,0.06772937,0.055747114,0.060243517,0.06393787,0.06983828,0.0567364,0.0487086,0.022753503,0.06557533,0.35642493,0.6286266,0.61539453,0.24952485,0.66198426,0.4097724,0.56530935,0.70366436,0.39974523,Addictive disorder
0.049132574,0.053730354,0.038543936,0.051625628,0.05162067,0.041262336,0.042769715,0.032027215,0.042483933,0.035958238,0.030169817,0.048192743,0.0342572,0.020689016,0.0481843,0.04376352,0.044324335,0.03505205,0.02765079,0.8929402,0.84905225,0.7679911,0.14416872,0.6387787,0.5411022,0.47068962,0.6094138,0.09804653,0.1247505,0.14538838,0.053782836,0.06299539,0.05485074,0.05343583,0.12429161,0.09780065,0.08712375,0.044921108,0.07373363,0.036113452,0.8720525,0.7800948,0.8162742,0.1968527,0.7497838,0.545428,0.48873952,0.58115745,0.096899085,0.05534848,0.058551874,0.044362698,0.09286138,0.07420971,0.07760163,0.037943065,0.025345944,0.08064217,0.09121214,0.08161295,0.03602497,0.050113894,0.05614444,0.0684956,0.05904437,0.033702925,0.008981119,0.039544664,0.8306415,0.7207962,0.69085354,0.16327886,0.6230499,0.5271518,0.5018543,0.60774624,0.2906514,Addictive disorder
